Year,Municipality,Crop,Variety,Farms,Acres,Yield/Acre,t,i,Latitude,Longitude
1997,PRAIRIE LAKES,ARGENTINE CANOLA,46A65 <PIONEER> |NS1565|,19,3289.0,0.665,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,ARGENTINE CANOLA,46A72 <PIONEER> |NS1472| (ST),4,690.0,0.567,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,BARLEY,AC LACOMBE (BT 634),14,1805.0,1.192,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,BARLEY,AC OXBOW (TR226),8,825.0,0.979,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,BARLEY,BEDFORD,11,978.0,1.004,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,BARLEY,EXCEL (M52),18,2433.0,1.318,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,BARLEY,ROBUST,22,3155.0,1.099,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,BARLEY,STANDER,13,1936.0,1.261,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,EXTRA STRONG WHEAT,GLENLEA,11,1839.0,0.828,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,FIELD PEAS,CARNEVAL (SVE36121),4,637.0,1.083,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,FLAX,AC EMERSON (FP 935),7,1160.0,0.448,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,FLAX,AC LINORA (FP 862),15,2054.0,0.479,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,FLAX,FLANDERS (FP 859),36,5511.0,0.442,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,FLAX,NORLIN,24,2861.0,0.388,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,FLAX,NORMAN,5,687.0,0.403,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,FLAX,947 (LINOLA 947),6,507.0,0.374,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,FLAX,989 (LINOLA 989),8,1626.0,0.45,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,OATS,DUMONT,9,773.0,0.88,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,OATS,RIEL,17,1217.0,0.945,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,OATS,ROBERT,26,2317.0,1.024,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,PRAIRIE SPRING WHEAT,AC TABER (HY380),4,592.0,0.813,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,RED SPRING WHEAT,AC BARRIE (BW 661),20,2158.0,0.883,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,RED SPRING WHEAT,AC CORA (BW 152),19,4248.0,0.942,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,RED SPRING WHEAT,AC DOMAIN (BW 148),93,27251.0,0.744,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,RED SPRING WHEAT,CDC TEAL (BW 616),39,7661.0,0.717,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,RED SPRING WHEAT,COLUMBUS,8,1876.0,0.689,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,RED SPRING WHEAT,KATEPWA,11,2088.0,0.684,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,RED SPRING WHEAT,PASQUA (BW 114),20,4258.0,0.729,2,61,49.2941,-99.4449
1997,PRAIRIE LAKES,RED SPRING WHEAT,ROBLIN,4,510.0,0.652,2,61,49.2941,-99.4449
1997,PRAIRIE VIEW,ALFALFA/GRASS MIX.,NO VAR (ALF & MEADOW BROME),9,722.0,0.877,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,ALFALFA/GRASS MIX.,NO VAR (ALFALFA & BROME),33,3009.0,0.76,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,ARGENTINE CANOLA,AC EXCEL(ACS-N1),8,1443.0,0.557,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,ARGENTINE CANOLA,AC-H102 (ACS-H2),4,640.0,0.595,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,ARGENTINE CANOLA,BEACON (SWO2536),10,1338.0,0.418,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,ARGENTINE CANOLA,CORONET (SWO2502),6,581.0,0.54,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,ARGENTINE CANOLA,EBONY <MONSANTO> |PR 2610|,13,2205.0,0.621,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,ARGENTINE CANOLA,HUDSON (M1-9099),5,710.0,0.517,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,ARGENTINE CANOLA,INDEPENDENCE (HCN 10) (LT),11,1338.0,0.618,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,ARGENTINE CANOLA,INNOVATOR (HCN 92) (LT),38,5474.0,0.521,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,ARGENTINE CANOLA,JEWEL (PR 2613),4,679.0,0.457,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,ARGENTINE CANOLA,MAGNUM (PR3096),14,2193.0,0.5,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,ARGENTINE CANOLA,PGS 3850 (PGS1) (LT),24,3520.0,0.561,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,ARGENTINE CANOLA,QUANTUM (91-21864 NA),84,11843.0,0.511,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,ARGENTINE CANOLA,QUEST (RU3) (RT),19,2363.0,0.538,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,ARGENTINE CANOLA,"401 (AV9401,HYOLA 404)",15,1853.0,0.64,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,ARGENTINE CANOLA,45A71 (NS1471)(ST),23,4733.0,0.629,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,ARGENTINE CANOLA,46A65 <PIONEER> |NS1565|,8,1011.0,0.653,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,ARGENTINE CANOLA,46A72 <PIONEER> |NS1472| (ST),5,799.0,0.562,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,BARLEY,AC LACOMBE (BT 634),26,3003.0,1.178,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,BARLEY,AC OXBOW (TR226),33,3987.0,1.297,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,BARLEY,ARGYLE,4,705.0,1.005,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,BARLEY,CDC SILKY (HB 314),8,1580.0,1.056,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,BARLEY,EXCEL (M52),31,4177.0,1.263,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,BARLEY,HARRINGTON,21,3177.0,1.282,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,BARLEY,MANLEY (TR 490),17,1844.0,0.971,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,BARLEY,ROBUST,25,3394.0,1.163,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,BARLEY,STANDER,11,990.0,0.963,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,BARLEY,TANKARD (BT 477),5,745.0,1.015,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,DURUM WHEAT,SCEPTRE,14,2185.0,1.044,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,EXTRA STRONG WHEAT,GLENLEA,9,1083.0,0.812,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,EXTRA STRONG WHEAT,WILDCAT,5,1308.0,0.991,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,FALL RYE,PRIMA,4,506.0,0.59,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,FIELD PEAS,ALFETTA (PERF 1423),9,1426.0,1.266,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,FIELD PEAS,CARNEVAL (SVE36121),25,3038.0,0.888,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,FIELD PEAS,EIFFEL (4-9076),11,1459.0,1.034,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,FIELD PEAS,GRANDE (SVC40143),5,1195.0,0.84,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,FIELD PEAS,GUIDO,4,596.0,0.903,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,FIELD PEAS,PROFI,4,545.0,0.91,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,FLAX,AC LINORA (FP 862),7,705.0,0.453,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,FLAX,FLANDERS (FP 859),16,1736.0,0.417,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,FLAX,NORLIN,22,1879.0,0.393,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,FLAX,SOMME (FP 855),8,979.0,0.429,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,FLAX,947 (LINOLA 947),6,615.0,0.43,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,FLAX,989 (LINOLA 989),3,555.0,0.494,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,OATS,AC PREAKNESS (OT262),6,522.0,0.9,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,OATS,DUMONT,30,1803.0,0.803,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,OATS,ROBERT,42,4087.0,0.871,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,PRAIRIE SPRING WHEAT,AC FOREMOST (HY 392),7,1138.0,1.135,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,PRAIRIE SPRING WHEAT,AC KARMA (HY 395),4,664.0,1.019,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,PRAIRIE SPRING WHEAT,AC TABER (HY380),34,5388.0,1.026,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,RAPESEED,CASTOR (S89-3673),5,686.0,0.564,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,RED SPRING WHEAT,AC BARRIE (BW 661),34,4438.0,0.93,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,RED SPRING WHEAT,AC CORA (BW 152),14,2641.0,0.802,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,RED SPRING WHEAT,AC DOMAIN (BW 148),74,16256.0,0.855,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,RED SPRING WHEAT,CDC TEAL (BW 616),143,39075.0,0.8,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,RED SPRING WHEAT,INVADER(BW 158),3,832.0,0.654,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,RED SPRING WHEAT,KATEPWA,8,1009.0,0.656,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,RED SPRING WHEAT,ROBLIN,23,4705.0,0.848,2,62,50.2863,-101.1167
1997,PRAIRIE VIEW,WINTER WHEAT,CDC KESTREL (W202),12,1630.0,0.999,2,62,50.2863,-101.1167
1997,REYNOLDS,BARLEY,STANDER,4,817.0,1.548,2,63,,
1997,REYNOLDS,RED SPRING WHEAT,AC DOMAIN (BW 148),9,1195.0,1.171,2,63,,
1997,RHINELAND,ARGENTINE CANOLA,CRUSHER (SV0 2406),6,557.0,0.568,2,64,,
1997,RHINELAND,ARGENTINE CANOLA,EBONY <MONSANTO> |PR 2610|,13,958.0,0.688,2,64,,
1997,RHINELAND,ARGENTINE CANOLA,GLOBAL,6,589.0,0.562,2,64,,
1997,RHINELAND,ARGENTINE CANOLA,INNOVATOR (HCN 92) (LT),38,3844.0,0.474,2,64,,
1997,RHINELAND,ARGENTINE CANOLA,LEGACY (SVO 2411),8,695.0,0.479,2,64,,
1997,RHINELAND,ARGENTINE CANOLA,PGS 3850 (PGS1) (LT),12,1575.0,0.645,2,64,,
1997,RHINELAND,ARGENTINE CANOLA,QUANTUM (91-21864 NA),45,4934.0,0.543,2,64,,
1997,RHINELAND,ARGENTINE CANOLA,QUEST (RU3) (RT),69,6762.0,0.57,2,64,,
1997,RHINELAND,ARGENTINE CANOLA,"401 (AV9401,HYOLA 404)",81,9605.0,0.577,2,64,,
1997,RHINELAND,ARGENTINE CANOLA,46A65 <PIONEER> |NS1565|,34,4160.0,0.614,2,64,,
1997,RHINELAND,BARLEY,BEDFORD,40,3209.0,1.022,2,64,,
1997,RHINELAND,BARLEY,CDC SILKY (HB 314),11,1067.0,0.922,2,64,,
1997,RHINELAND,BARLEY,EXCEL (M52),16,1803.0,1.444,2,64,,
1997,RHINELAND,BARLEY,FALCON,10,816.0,0.649,2,64,,
1997,RHINELAND,BARLEY,ROBUST,22,1841.0,1.122,2,64,,
1997,RHINELAND,BARLEY,STANDER,33,3378.0,1.255,2,64,,
1997,RHINELAND,BLACK BEANS,AC HARBLACK,18,1938.0,0.403,2,64,,
1997,RHINELAND,BLACK BEANS,CDC NIGHTHAWK,8,596.0,0.52,2,64,,
1997,RHINELAND,EXTRA STRONG WHEAT,GLENLEA,10,993.0,0.978,2,64,,
1997,RHINELAND,FIELD PEAS,ALFETTA (PERF 1423),16,1108.0,0.413,2,64,,
1997,RHINELAND,FLAX,AC EMERSON (FP 935),27,3083.0,0.52,2,64,,
1997,RHINELAND,FLAX,AC MCDUFF,25,2773.0,0.456,2,64,,
1997,RHINELAND,FLAX,FLANDERS (FP 859),26,2620.0,0.455,2,64,,
1997,RHINELAND,FLAX,NORLIN,68,7137.0,0.396,2,64,,
1997,RHINELAND,GRAIN CORN,PIONEER 3970(X0754A),21,1468.0,2.646,2,64,,
1997,RHINELAND,GRAIN CORN,PIONEER 3984 (X0752A),16,1109.0,2.278,2,64,,
1997,RHINELAND,GRAIN CORN,P3979 <PIONEER>,21,1628.0,2.54,2,64,,
1997,RHINELAND,GRAIN CORN,SYNGENTA NK G-4011,10,719.0,2.704,2,64,,
1997,RHINELAND,NON-OIL SUNFLOWERS,MYCOGEN 9338,4,548.0,0.349,2,64,,
1997,RHINELAND,NON-OIL SUNFLOWERS,6946 <SEEDS2000>,33,3042.0,0.547,2,64,,
1997,RHINELAND,OATS,AC PREAKNESS (OT262),8,567.0,1.272,2,64,,
1997,RHINELAND,OATS,RIEL,46,5695.0,1.333,2,64,,
1997,RHINELAND,OATS,WHITESTONE,6,692.0,1.454,2,64,,
1997,RHINELAND,OIL SUNFLOWERS,INTERSTATE 6111,11,948.0,0.369,2,64,,
1997,RHINELAND,OTH DRY EDIBLE BEANS,ISB 462,9,1012.0,0.569,2,64,,
1997,RHINELAND,OTH DRY EDIBLE BEANS,VIVA,7,998.0,0.546,2,64,,
1997,RHINELAND,PINTO BEANS,OTHELLO,10,914.0,0.64,2,64,,
1997,RHINELAND,PINTO BEANS,TOPAZ,71,8933.0,0.563,2,64,,
1997,RHINELAND,PINTO BEANS,WINCHESTER,10,588.0,0.535,2,64,,
1997,RHINELAND,PROC POTATOES-DRYLND,RUSSET BURBANK (GEMS),15,3001.0,8.42,2,64,,
1997,RHINELAND,PROC POTATOES-IRRIG,RUSSET BURBANK (GEMS),8,1533.0,7.724,2,64,,
1997,RHINELAND,RED SPRING WHEAT,AC BARRIE (BW 661),43,4291.0,1.036,2,64,,
1997,RHINELAND,RED SPRING WHEAT,AC CORA (BW 152),20,3272.0,0.896,2,64,,
1997,RHINELAND,RED SPRING WHEAT,AC DOMAIN (BW 148),261,47259.0,0.856,2,64,,
1997,RHINELAND,RED SPRING WHEAT,AC MAJESTIC (BW 173),9,660.0,0.909,2,64,,
1997,RHINELAND,RED SPRING WHEAT,KATEPWA,32,4921.0,0.924,2,64,,
1997,RHINELAND,WHITE PEA BEANS,AVANTI,26,2131.0,0.464,2,64,,
1997,RHINELAND,WHITE PEA BEANS,ENVOY,27,2888.0,0.447,2,64,,
1997,RHINELAND,WHITE PEA BEANS,OAC LASER,55,4625.0,0.428,2,64,,
1997,RIDING MOUNTAIN WEST,ALFALFA,ALGONQUIN,18,1334.0,1.037,2,65,,
1997,RIDING MOUNTAIN WEST,ALFALFA,COMMON (DELETED),20,2207.0,1.087,2,65,,
1997,RIDING MOUNTAIN WEST,ALFALFA/GRASS MIX.,NO VAR (ALF & TIM),10,574.0,0.754,2,65,,
1997,RIDING MOUNTAIN WEST,ALFALFA/GRASS MIX.,NO VAR (ALFALFA & BROME),21,1477.0,0.915,2,65,,
1997,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,AC EXCEL(ACS-N1),16,2028.0,0.572,2,65,,
1997,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,EBONY <MONSANTO> |PR 2610|,42,5735.0,0.639,2,65,,
1997,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,HUDSON (M1-9099),4,752.0,0.745,2,65,,
1997,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,INDEPENDENCE (HCN 10) (LT),17,2544.0,0.719,2,65,,
1997,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,INNOVATOR (HCN 92) (LT),34,5223.0,0.579,2,65,,
1997,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,PGS 3850 (PGS1) (LT),7,850.0,0.694,2,65,,
1997,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,QUANTUM (91-21864 NA),44,6072.0,0.552,2,65,,
1997,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,QUEST (RU3) (RT),16,1473.0,0.648,2,65,,
1997,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,"401 (AV9401,HYOLA 404)",11,1683.0,0.668,2,65,,
1997,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,45A71 (NS1471)(ST),15,2692.0,0.685,2,65,,
1997,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,46A65 <PIONEER> |NS1565|,8,1217.0,0.644,2,65,,
1997,RIDING MOUNTAIN WEST,ARGENTINE CANOLA,46A72 <PIONEER> |NS1472| (ST),17,2283.0,0.628,2,65,,
1997,RIDING MOUNTAIN WEST,BARLEY,AC LACOMBE (BT 634),35,3049.0,1.294,2,65,,
1997,RIDING MOUNTAIN WEST,BARLEY,AC OXBOW (TR226),18,2209.0,1.331,2,65,,
1997,RIDING MOUNTAIN WEST,BARLEY,BRONCO (BT 934),7,645.0,1.253,2,65,,
1997,RIDING MOUNTAIN WEST,BARLEY,EXCEL (M52),31,4066.0,1.439,2,65,,
1997,RIDING MOUNTAIN WEST,BARLEY,HARRINGTON,8,909.0,1.041,2,65,,
1997,RIDING MOUNTAIN WEST,BARLEY,MANLEY (TR 490),6,533.0,1.068,2,65,,
1997,RIDING MOUNTAIN WEST,BARLEY,ROBUST,13,1525.0,0.989,2,65,,
1997,RIDING MOUNTAIN WEST,BARLEY,STANDER,6,850.0,1.185,2,65,,
1997,RIDING MOUNTAIN WEST,EXTRA STRONG WHEAT,BLUESKY,5,809.0,1.224,2,65,,
1997,RIDING MOUNTAIN WEST,EXTRA STRONG WHEAT,GLENLEA,13,1635.0,0.912,2,65,,
1997,RIDING MOUNTAIN WEST,EXTRA STRONG WHEAT,WILDCAT,8,1365.0,1.034,2,65,,
1997,RIDING MOUNTAIN WEST,FIELD PEAS,CARNEVAL (SVE36121),8,1064.0,0.953,2,65,,
1997,RIDING MOUNTAIN WEST,FIELD PEAS,DANTO,3,513.0,1.073,2,65,,
1997,RIDING MOUNTAIN WEST,FLAX,FLANDERS (FP 859),19,2671.0,0.656,2,65,,
1997,RIDING MOUNTAIN WEST,FLAX,NORLIN,18,2039.0,0.433,2,65,,
1997,RIDING MOUNTAIN WEST,FLAX,SOMME (FP 855),8,823.0,0.626,2,65,,
1997,RIDING MOUNTAIN WEST,GRASSES,COMMON (CRSTD WHTGRSS)(DELETED),3,606.0,0.527,2,65,,
1997,RIDING MOUNTAIN WEST,MUSTARD,TILNEY,4,532.0,0.382,2,65,,
1997,RIDING MOUNTAIN WEST,OATS,DERBY,10,655.0,1.309,2,65,,
1997,RIDING MOUNTAIN WEST,OATS,DUMONT,28,1722.0,0.675,2,65,,
1997,RIDING MOUNTAIN WEST,OATS,RIEL,6,580.0,1.228,2,65,,
1997,RIDING MOUNTAIN WEST,OATS,ROBERT,36,2406.0,1.178,2,65,,
1997,RIDING MOUNTAIN WEST,PRAIRIE SPRING WHEAT,AC FOREMOST (HY 392),6,727.0,1.231,2,65,,
1997,RIDING MOUNTAIN WEST,PRAIRIE SPRING WHEAT,AC TABER (HY380),5,681.0,1.053,2,65,,
1997,RIDING MOUNTAIN WEST,PRAIRIE SPRING WHEAT,OSLO,4,660.0,0.84,2,65,,
1997,RIDING MOUNTAIN WEST,RAPESEED,CASTOR (S89-3673),5,816.0,0.595,2,65,,
1997,RIDING MOUNTAIN WEST,RAPESEED,NEPTUNE (S872384),5,508.0,0.293,2,65,,
1997,RIDING MOUNTAIN WEST,RED SPRING WHEAT,AC BARRIE (BW 661),12,1718.0,1.109,2,65,,
1997,RIDING MOUNTAIN WEST,RED SPRING WHEAT,AC CORA (BW 152),4,805.0,0.449,2,65,,
1997,RIDING MOUNTAIN WEST,RED SPRING WHEAT,AC DOMAIN (BW 148),51,9603.0,1.041,2,65,,
1997,RIDING MOUNTAIN WEST,RED SPRING WHEAT,CDC TEAL (BW 616),139,31323.5,0.973,2,65,,
1997,RIDING MOUNTAIN WEST,RED SPRING WHEAT,KATEPWA,8,2023.0,0.721,2,65,,
1997,RIDING MOUNTAIN WEST,RED SPRING WHEAT,ROBLIN,43,7349.0,0.923,2,65,,
1997,RITCHOT,ARGENTINE CANOLA,PGS 3850 (PGS1) (LT),5,799.0,0.765,2,66,,
1997,RITCHOT,ARGENTINE CANOLA,QUANTUM (91-21864 NA),17,3112.0,0.596,2,66,,
1997,RITCHOT,ARGENTINE CANOLA,"401 (AV9401,HYOLA 404)",32,8743.0,0.774,2,66,,
1997,RITCHOT,BARLEY,BEDFORD,5,974.0,1.457,2,66,,
1997,RITCHOT,BARLEY,ROBUST,4,1105.0,1.191,2,66,,
1997,RITCHOT,BARLEY,STANDER,20,5018.0,1.098,2,66,,
1997,RITCHOT,FLAX,AC LINORA (FP 862),6,1359.0,0.409,2,66,,
1997,RITCHOT,FLAX,MCGREGOR,6,718.0,0.463,2,66,,
1997,RITCHOT,FLAX,NORLIN,15,3184.0,0.449,2,66,,
1997,RITCHOT,OATS,RIEL,11,1404.0,1.127,2,66,,
1997,RITCHOT,OATS,ROBERT,5,832.0,1.37,2,66,,
1997,RITCHOT,RED SPRING WHEAT,AC BARRIE (BW 661),7,1056.0,1.051,2,66,,
1997,RITCHOT,RED SPRING WHEAT,AC DOMAIN (BW 148),54,14912.0,0.803,2,66,,
1997,RITCHOT,RED SPRING WHEAT,KATEPWA,3,846.0,0.782,2,66,,
1997,RIVERDALE,ARGENTINE CANOLA,BEACON (SWO2536),10,2041.0,0.488,2,67,,
1997,RIVERDALE,ARGENTINE CANOLA,CORONET (SWO2502),5,620.0,0.488,2,67,,
1997,RIVERDALE,ARGENTINE CANOLA,EBONY <MONSANTO> |PR 2610|,6,750.0,0.605,2,67,,
1997,RIVERDALE,ARGENTINE CANOLA,GARRISON (AO 337),4,627.0,0.307,2,67,,
1997,RIVERDALE,ARGENTINE CANOLA,INDEPENDENCE (HCN 10) (LT),7,1331.0,0.415,2,67,,
1997,RIVERDALE,ARGENTINE CANOLA,INNOVATOR (HCN 92) (LT),6,688.0,0.517,2,67,,
1997,RIVERDALE,ARGENTINE CANOLA,MAGNUM (PR3096),6,1320.0,0.587,2,67,,
1997,RIVERDALE,ARGENTINE CANOLA,PGS 3850 (PGS1) (LT),14,2578.0,0.646,2,67,,
1997,RIVERDALE,ARGENTINE CANOLA,QUANTUM (91-21864 NA),15,2252.0,0.523,2,67,,
1997,RIVERDALE,ARGENTINE CANOLA,"401 (AV9401,HYOLA 404)",4,965.0,0.716,2,67,,
1997,RIVERDALE,ARGENTINE CANOLA,45A71 (NS1471)(ST),9,2047.0,0.533,2,67,,
1997,RIVERDALE,ARGENTINE CANOLA,46A65 <PIONEER> |NS1565|,15,2190.0,0.501,2,67,,
1997,RIVERDALE,BARLEY,AC LACOMBE (BT 634),10,910.0,1.204,2,67,,
1997,RIVERDALE,BARLEY,EXCEL (M52),10,1137.0,1.208,2,67,,
1997,RIVERDALE,BARLEY,ROBUST,25,2484.0,1.012,2,67,,
1997,RIVERDALE,DURUM WHEAT,SCEPTRE,13,2532.0,0.644,2,67,,
1997,RIVERDALE,EXTRA STRONG WHEAT,GLENLEA,6,1204.0,0.702,2,67,,
1997,RIVERDALE,FIELD PEAS,MONTANA,5,545.0,0.813,2,67,,
1997,RIVERDALE,FIELD PEAS,PROFI,6,630.0,0.918,2,67,,
1997,RIVERDALE,FLAX,FLANDERS (FP 859),6,1113.0,0.467,2,67,,
1997,RIVERDALE,FLAX,NORLIN,6,760.0,0.365,2,67,,
1997,RIVERDALE,FLAX,SOMME (FP 855),9,922.0,0.449,2,67,,
1997,RIVERDALE,FLAX,947 (LINOLA 947),4,587.0,0.365,2,67,,
1997,RIVERDALE,FLAX,989 (LINOLA 989),4,710.0,0.505,2,67,,
1997,RIVERDALE,OATS,AC PREAKNESS (OT262),8,1836.0,0.62,2,67,,
1997,RIVERDALE,OATS,DUMONT,13,859.0,0.913,2,67,,
1997,RIVERDALE,PRAIRIE SPRING WHEAT,AC KARMA (HY 395),7,792.0,0.733,2,67,,
1997,RIVERDALE,PRAIRIE SPRING WHEAT,AC TABER (HY380),14,1832.0,0.898,2,67,,
1997,RIVERDALE,RED SPRING WHEAT,AC BARRIE (BW 661),14,1692.0,0.862,2,67,,
1997,RIVERDALE,RED SPRING WHEAT,AC DOMAIN (BW 148),25,5974.0,0.732,2,67,,
1997,RIVERDALE,RED SPRING WHEAT,CDC TEAL (BW 616),47,11953.0,0.651,2,67,,
1997,RIVERDALE,RED SPRING WHEAT,ROBLIN,11,2855.0,0.607,2,67,,
1997,ROCKWOOD,ALFALFA/GRASS MIX.,NO VAR (ALF & TIM),7,784.0,2.353,2,68,,
1997,ROCKWOOD,ALFALFA/GRASS MIX.,NO VAR (ALFALFA & BROME),11,747.0,1.151,2,68,,
1997,ROCKWOOD,ARGENTINE CANOLA,EBONY <MONSANTO> |PR 2610|,7,767.0,0.71,2,68,,
1997,ROCKWOOD,ARGENTINE CANOLA,HUDSON (M1-9099),6,690.0,0.644,2,68,,
1997,ROCKWOOD,ARGENTINE CANOLA,INNOVATOR (HCN 92) (LT),11,922.0,0.627,2,68,,
1997,ROCKWOOD,ARGENTINE CANOLA,PGS 3850 (PGS1) (LT),4,634.0,0.815,2,68,,
1997,ROCKWOOD,ARGENTINE CANOLA,QUANTUM (91-21864 NA),11,1335.0,0.664,2,68,,
1997,ROCKWOOD,ARGENTINE CANOLA,"401 (AV9401,HYOLA 404)",47,9282.0,0.786,2,68,,
1997,ROCKWOOD,ARGENTINE CANOLA,45A71 (NS1471)(ST),19,2184.0,0.705,2,68,,
1997,ROCKWOOD,ARGENTINE CANOLA,46A65 <PIONEER> |NS1565|,18,2489.0,0.735,2,68,,
1997,ROCKWOOD,ARGENTINE CANOLA,46A72 <PIONEER> |NS1472| (ST),7,843.0,0.617,2,68,,
1997,ROCKWOOD,BARLEY,AC OXBOW (TR226),6,874.0,1.356,2,68,,
1997,ROCKWOOD,BARLEY,BEDFORD,6,837.0,1.095,2,68,,
1997,ROCKWOOD,BARLEY,CDC SILKY (HB 314),6,909.0,1.417,2,68,,
1997,ROCKWOOD,BARLEY,ROBUST,49,7194.0,1.4,2,68,,
1997,ROCKWOOD,BARLEY,STANDER,21,5794.0,1.481,2,68,,
1997,ROCKWOOD,EXTRA STRONG WHEAT,GLENLEA,24,2776.0,1.064,2,68,,
1997,ROCKWOOD,FLAX,AC EMERSON (FP 935),10,1235.0,0.563,2,68,,
1997,ROCKWOOD,FLAX,AC LINORA (FP 862),4,508.0,0.639,2,68,,
