Municipality,Date/Time,Year,Month,Day,Max_Temp,Min_Temp,Mean_Temp,HDD,CDD,Total Rain (mm),Total Snow,Ptol
CARTWRIGHT-ROBLIN,5/5/08,2008,5,5,15,-3,6,12,0,0,0,0
CARTWRIGHT-ROBLIN,5/6/08,2008,5,6,24.5,3.5,14,4,0,9.4,0,9.4
CARTWRIGHT-ROBLIN,5/7/08,2008,5,7,21,11,16,2,0,16.6,0,16.6
CARTWRIGHT-ROBLIN,5/8/08,2008,5,8,12,6,9,9,0,0.8,0,0.8
CARTWRIGHT-ROBLIN,5/9/08,2008,5,9,23,0,11.5,6.5,0,0,0,0
CARTWRIGHT-ROBLIN,5/10/08,2008,5,10,21,1,11,7,0,0,0,0
CARTWRIGHT-ROBLIN,5/11/08,2008,5,11,22.5,5.5,14,4,0,6.6,0,6.6
CARTWRIGHT-ROBLIN,5/12/08,2008,5,12,18,7,12.5,5.5,0,0,0,0
CARTWRIGHT-ROBLIN,5/13/08,2008,5,13,18,-3,7.5,10.5,0,0,0,0
CARTWRIGHT-ROBLIN,5/14/08,2008,5,14,18.5,2,10.25,7.7,0,2.6,0,2.6
CARTWRIGHT-ROBLIN,5/15/08,2008,5,15,8.5,3,5.75,12.2,0,0.6,0,0.6
CARTWRIGHT-ROBLIN,5/16/08,2008,5,16,21,-3,9,9,0,0,0,0
CARTWRIGHT-ROBLIN,5/17/08,2008,5,17,26,5,15.5,2.5,0,0,0,0
CARTWRIGHT-ROBLIN,5/18/08,2008,5,18,23.5,12,17.75,0.2,0,2,0,2
CARTWRIGHT-ROBLIN,5/19/08,2008,5,19,22,9,15.5,2.5,0,0,0,0
CARTWRIGHT-ROBLIN,5/20/08,2008,5,20,23.5,8,15.75,2.2,0,0,0,0
CARTWRIGHT-ROBLIN,5/21/08,2008,5,21,22,6,14,4,0,0,0,0
CARTWRIGHT-ROBLIN,5/22/08,2008,5,22,26,5,15.5,2.5,0,0,0,0
CARTWRIGHT-ROBLIN,5/23/08,2008,5,23,24.5,11,17.75,0.2,0,0,0,0
CARTWRIGHT-ROBLIN,5/24/08,2008,5,24,26.5,3.5,15,3,0,0,0,0
CARTWRIGHT-ROBLIN,5/25/08,2008,5,25,30,13,21.5,0,3.5,0,0,0
CARTWRIGHT-ROBLIN,5/26/08,2008,5,26,24.5,7.5,16,2,0,1.2,0,1.2
CARTWRIGHT-ROBLIN,5/27/08,2008,5,27,30,8,19,0,1,1,0,1
CARTWRIGHT-ROBLIN,5/28/08,2008,5,28,32,15,23.5,0,5.5,0,0,0
CARTWRIGHT-ROBLIN,5/29/08,2008,5,29,33,16,24.5,0,6.5,0,0,0
CARTWRIGHT-ROBLIN,5/30/08,2008,5,30,27,15.5,21.25,0,3.3,3,0,3
CARTWRIGHT-ROBLIN,5/31/08,2008,5,31,33,18.5,25.75,0,7.8,1,0,1
CARTWRIGHT-ROBLIN,6/1/08,2008,6,1,30,15,22.5,0,4.5,1.6,0,1.6
CARTWRIGHT-ROBLIN,6/2/08,2008,6,2,30,13,21.5,0,3.5,0,0,0
CARTWRIGHT-ROBLIN,6/3/08,2008,6,3,31.5,13,22.25,0,4.3,0,0,0
CARTWRIGHT-ROBLIN,6/4/08,2008,6,4,35,14,24.5,0,6.5,0,0,0
CARTWRIGHT-ROBLIN,6/5/08,2008,6,5,34.5,18,26.25,0,8.3,0,0,0
CARTWRIGHT-ROBLIN,6/6/08,2008,6,6,35,16.5,25.75,0,7.8,0,0,0
CARTWRIGHT-ROBLIN,6/7/08,2008,6,7,35,15.5,25.25,0,7.3,0,0,0
CARTWRIGHT-ROBLIN,6/8/08,2008,6,8,24,17,20.5,0,2.5,0,0,0
CARTWRIGHT-ROBLIN,6/9/08,2008,6,9,26.5,9,17.75,0.2,0,0,0,0
CARTWRIGHT-ROBLIN,6/10/08,2008,6,10,33,13,23,0,5,0,0,0
CARTWRIGHT-ROBLIN,6/11/08,2008,6,11,36,17,26.5,0,8.5,0,0,0
CARTWRIGHT-ROBLIN,6/12/08,2008,6,12,27,12,19.5,0,1.5,0,0,0
CARTWRIGHT-ROBLIN,6/13/08,2008,6,13,27,8.5,17.75,0.2,0,6,0,6
CARTWRIGHT-ROBLIN,6/14/08,2008,6,14,15.5,11.5,13.5,4.5,0,15.4,0,15.4
CARTWRIGHT-ROBLIN,6/15/08,2008,6,15,19.5,10,14.75,3.2,0,0,0,0
CARTWRIGHT-ROBLIN,6/16/08,2008,6,16,24,6,15,3,0,0,0,0
CARTWRIGHT-ROBLIN,6/17/08,2008,6,17,34,13,23.5,0,5.5,2.2,0,2.2
CARTWRIGHT-ROBLIN,6/18/08,2008,6,18,32.5,17.5,25,0,7,0.6,0,0.6
CARTWRIGHT-ROBLIN,6/19/08,2008,6,19,30,11,20.5,0,2.5,0,0,0
CARTWRIGHT-ROBLIN,6/20/08,2008,6,20,33.5,10,21.75,0,3.8,1.6,0,1.6
CARTWRIGHT-ROBLIN,6/21/08,2008,6,21,32,19.5,25.75,0,7.8,0,0,0
CARTWRIGHT-ROBLIN,6/22/08,2008,6,22,24.5,15,19.75,0,1.8,0,0,0
CARTWRIGHT-ROBLIN,6/23/08,2008,6,23,32.5,14,23.25,0,5.3,0,0,0
CARTWRIGHT-ROBLIN,6/24/08,2008,6,24,33,18,25.5,0,7.5,4,0,4
CARTWRIGHT-ROBLIN,6/25/08,2008,6,25,27,11,19,0,1,0,0,0
CARTWRIGHT-ROBLIN,6/26/08,2008,6,26,28.5,9,18.75,0,0.8,0,0,0
CARTWRIGHT-ROBLIN,6/27/08,2008,6,27,37,16.5,26.75,0,8.8,0,0,0
CARTWRIGHT-ROBLIN,6/28/08,2008,6,28,27,16,21.5,0,3.5,0,0,0
CARTWRIGHT-ROBLIN,6/29/08,2008,6,29,26,12,19,0,1,0,0,0
CARTWRIGHT-ROBLIN,6/30/08,2008,6,30,19.5,14,16.75,1.2,0,0,0,0
CARTWRIGHT-ROBLIN,7/1/08,2008,7,1,24.5,14,19.25,0,1.3,0,0,0
CARTWRIGHT-ROBLIN,7/2/08,2008,7,2,28,9,18.5,0,0.5,0,0,0
CARTWRIGHT-ROBLIN,7/3/08,2008,7,3,31,16,23.5,0,5.5,0,0,0
CARTWRIGHT-ROBLIN,7/4/08,2008,7,4,31.5,11.5,21.5,0,3.5,8.4,0,8.4
CARTWRIGHT-ROBLIN,7/5/08,2008,7,5,31.5,17.5,24.5,0,6.5,0,0,0
CARTWRIGHT-ROBLIN,7/6/08,2008,7,6,32,18,25,0,7,12,0,12
CARTWRIGHT-ROBLIN,7/7/08,2008,7,7,26,12,19,0,1,0,0,0
CARTWRIGHT-ROBLIN,7/8/08,2008,7,8,30.5,11,20.75,0,2.8,0,0,0
CARTWRIGHT-ROBLIN,7/9/08,2008,7,9,24,12,18,0,0,0,0,0
CARTWRIGHT-ROBLIN,7/10/08,2008,7,10,19,8,13.5,4.5,0,0,0,0
CARTWRIGHT-ROBLIN,7/11/08,2008,7,11,24,5,14.5,3.5,0,0,0,0
CARTWRIGHT-ROBLIN,7/12/08,2008,7,12,24,7.5,15.75,2.2,0,10.2,0,10.2
CARTWRIGHT-ROBLIN,7/13/08,2008,7,13,26,11.5,18.75,0,0.8,0,0,0
CARTWRIGHT-ROBLIN,7/14/08,2008,7,14,25,12,18.5,0,0.5,1.4,0,1.4
CARTWRIGHT-ROBLIN,7/15/08,2008,7,15,25.5,13,19.25,0,1.3,0,0,0
CARTWRIGHT-ROBLIN,7/16/08,2008,7,16,31,8,19.5,0,1.5,0,0,0
CARTWRIGHT-ROBLIN,7/17/08,2008,7,17,27,10,18.5,0,0.5,0,0,0
CARTWRIGHT-ROBLIN,7/18/08,2008,7,18,26,13,19.5,0,1.5,0,0,0
CARTWRIGHT-ROBLIN,7/19/08,2008,7,19,23,11.5,17.25,0.7,0,0,0,0
CARTWRIGHT-ROBLIN,7/20/08,2008,7,20,25.5,9,17.25,0.7,0,0,0,0
CARTWRIGHT-ROBLIN,7/21/08,2008,7,21,30,9.5,19.75,0,1.8,0,0,0
CARTWRIGHT-ROBLIN,7/22/08,2008,7,22,35,13,24,0,6,0,0,0
CARTWRIGHT-ROBLIN,7/23/08,2008,7,23,26.5,16.5,21.5,0,3.5,0,0,0
CARTWRIGHT-ROBLIN,7/24/08,2008,7,24,29.5,8.5,19,0,1,0,0,0
CARTWRIGHT-ROBLIN,7/25/08,2008,7,25,35.5,13,24.25,0,6.3,0,0,0
CARTWRIGHT-ROBLIN,7/26/08,2008,7,26,37,12,24.5,0,6.5,0,0,0
CARTWRIGHT-ROBLIN,7/27/08,2008,7,27,37,14,25.5,0,7.5,0,0,0
CARTWRIGHT-ROBLIN,7/28/08,2008,7,28,37.5,17.5,27.5,0,9.5,0,0,0
CARTWRIGHT-ROBLIN,7/29/08,2008,7,29,29,17,23,0,5,0,0,0
CARTWRIGHT-ROBLIN,7/30/08,2008,7,30,32.5,9,20.75,0,2.8,0,0,0
CARTWRIGHT-ROBLIN,7/31/08,2008,7,31,30,14,22,0,4,0,0,0
CARTWRIGHT-ROBLIN,8/1/08,2008,8,1,27,10.5,18.75,0,0.8,0.6,0,0.6
CARTWRIGHT-ROBLIN,8/2/08,2008,8,2,26,10,18,0,0,0,0,0
CARTWRIGHT-ROBLIN,8/3/08,2008,8,3,24,14,19,0,1,0,0,0
CARTWRIGHT-ROBLIN,8/4/08,2008,8,4,27,9,18,0,0,0,0,0
CARTWRIGHT-ROBLIN,8/5/08,2008,8,5,36.5,7,21.75,0,3.8,0,0,0
CARTWRIGHT-ROBLIN,8/6/08,2008,8,6,38.5,11.5,25,0,7,0,0,0
CARTWRIGHT-ROBLIN,8/7/08,2008,8,7,25,18.5,21.75,0,3.8,0,0,0
CARTWRIGHT-ROBLIN,8/8/08,2008,8,8,25,4.5,14.75,3.2,0,0,0,0
CARTWRIGHT-ROBLIN,8/9/08,2008,8,9,33,10.5,21.75,0,3.8,0,0,0
CARTWRIGHT-ROBLIN,8/10/08,2008,8,10,37.5,17,27.25,0,9.3,0,0,0
CARTWRIGHT-ROBLIN,8/11/08,2008,8,11,30,12,21,0,3,1,0,1
CARTWRIGHT-ROBLIN,8/12/08,2008,8,12,31,14.5,22.75,0,4.8,0,0,0
CARTWRIGHT-ROBLIN,8/13/08,2008,8,13,20.5,15.5,18,0,0,8,0,8
CARTWRIGHT-ROBLIN,8/14/08,2008,8,14,30,14,22,0,4,2,0,2
CARTWRIGHT-ROBLIN,8/15/08,2008,8,15,36.5,17,26.75,0,8.8,0,0,0
CARTWRIGHT-ROBLIN,8/16/08,2008,8,16,30,19,24.5,0,6.5,0,0,0
CARTWRIGHT-ROBLIN,8/17/08,2008,8,17,26,14.5,20.25,0,2.3,0,0,0
CARTWRIGHT-ROBLIN,8/18/08,2008,8,18,27,11,19,0,1,0,0,0
CARTWRIGHT-ROBLIN,8/19/08,2008,8,19,28.5,11,19.75,0,1.8,0,0,0
CARTWRIGHT-ROBLIN,8/20/08,2008,8,20,29,11,20,0,2,0,0,0
CARTWRIGHT-ROBLIN,8/21/08,2008,8,21,27,19,23,0,5,0,0,0
CARTWRIGHT-ROBLIN,8/22/08,2008,8,22,26,13.5,19.75,0,1.8,0,0,0
CARTWRIGHT-ROBLIN,8/23/08,2008,8,23,25.5,14,19.75,0,1.8,0,0,0
CARTWRIGHT-ROBLIN,8/24/08,2008,8,24,28,10.5,19.25,0,1.3,0,0,0
CARTWRIGHT-ROBLIN,8/25/08,2008,8,25,24.5,9,16.75,1.2,0,0,0,0
CARTWRIGHT-ROBLIN,8/26/08,2008,8,26,25,5.5,15.25,2.7,0,0,0,0
CARTWRIGHT-ROBLIN,8/27/08,2008,8,27,19.5,5.5,12.5,5.5,0,0,0,0
CARTWRIGHT-ROBLIN,8/28/08,2008,8,28,20,3,11.5,6.5,0,0,0,0
CARTWRIGHT-ROBLIN,8/29/08,2008,8,29,22.5,3,12.75,5.2,0,0,0,0
CARTWRIGHT-ROBLIN,8/30/08,2008,8,30,26,5.5,15.75,2.2,0,0,0,0
CARTWRIGHT-ROBLIN,8/31/08,2008,8,31,24,7.5,15.75,2.2,0,0,0,0
CARTWRIGHT-ROBLIN,9/1/08,2008,9,1,27.5,7.5,17.5,0.5,0,0,0,0
CARTWRIGHT-ROBLIN,9/2/08,2008,9,2,23,9.5,16.25,1.7,0,0,0,0
CARTWRIGHT-ROBLIN,9/3/08,2008,9,3,28,7,17.5,0.5,0,0,0,0
CARTWRIGHT-ROBLIN,9/4/08,2008,9,4,23.5,5.5,14.5,3.5,0,0,0,0
CARTWRIGHT-ROBLIN,9/5/08,2008,9,5,20.5,2.5,11.5,6.5,0,0,0,0
CARTWRIGHT-ROBLIN,9/6/08,2008,9,6,26.5,1,13.75,4.2,0,0,0,0
CARTWRIGHT-ROBLIN,9/7/08,2008,9,7,26,13,19.5,0,1.5,0,0,0
CARTWRIGHT-ROBLIN,9/8/08,2008,9,8,20,8.5,14.25,3.7,0,0,0,0
CARTWRIGHT-ROBLIN,9/9/08,2008,9,9,20,9,14.5,3.5,0,0,0,0
CARTWRIGHT-ROBLIN,9/10/08,2008,9,10,16,0,8,10,0,26.2,0,26.2
CARTWRIGHT-ROBLIN,9/11/08,2008,9,11,10,7,8.5,9.5,0,11.6,0,11.6
CARTWRIGHT-ROBLIN,9/12/08,2008,9,12,17,6.5,11.75,6.2,0,0,0,0
CARTWRIGHT-ROBLIN,9/13/08,2008,9,13,21.5,8,14.75,3.2,0,0,0,0
CARTWRIGHT-ROBLIN,9/14/08,2008,9,14,20,3.5,11.75,6.2,0,0,0,0
CARTWRIGHT-ROBLIN,9/15/08,2008,9,15,20,3,11.5,6.5,0,0,0,0
CARTWRIGHT-ROBLIN,9/16/08,2008,9,16,21,11.5,16.25,1.7,0,0,0,0
CARTWRIGHT-ROBLIN,9/17/08,2008,9,17,21.5,6.5,14,4,0,0,0,0
CARTWRIGHT-ROBLIN,9/18/08,2008,9,18,11.5,5.5,8.5,9.5,0,18.6,0,18.6
CARTWRIGHT-ROBLIN,9/19/08,2008,9,19,11,5,8,10,0,0.8,0,0.8
CARTWRIGHT-ROBLIN,9/20/08,2008,9,20,9,2.5,5.75,12.2,0,2,0,2
CARTWRIGHT-ROBLIN,9/21/08,2008,9,21,12.5,3.5,8,10,0,2.2,0,2.2
CARTWRIGHT-ROBLIN,9/22/08,2008,9,22,16,4.5,10.25,7.7,0,0,0,0
CARTWRIGHT-ROBLIN,9/23/08,2008,9,23,20,3.5,11.75,6.2,0,0,0,0
CARTWRIGHT-ROBLIN,9/24/08,2008,9,24,19,3,11,7,0,0,0,0
CARTWRIGHT-ROBLIN,9/25/08,2008,9,25,13,0.5,6.75,11.2,0,0,0,0
CARTWRIGHT-ROBLIN,9/26/08,2008,9,26,19.5,3.5,11.5,6.5,0,0.8,0,0.8
CARTWRIGHT-ROBLIN,9/27/08,2008,9,27,10,3.5,6.75,11.2,0,3,0,3
CARTWRIGHT-ROBLIN,9/28/08,2008,9,28,9.5,4.5,7,11,0,0,0,0
CARTWRIGHT-ROBLIN,9/29/08,2008,9,29,16,7,11.5,6.5,0,0,0,0
CARTWRIGHT-ROBLIN,9/30/08,2008,9,30,22,7.5,14.75,3.2,0,0,0,0
CARTWRIGHT-ROBLIN,10/1/08,2008,10,1,15.5,4,9.75,8.2,0,0,0,0
CARTWRIGHT-ROBLIN,10/2/08,2008,10,2,15,-3,6,12,0,1,0,1
CARTWRIGHT-ROBLIN,10/3/08,2008,10,3,8,-3,2.5,15.5,0,0,0,0
CARTWRIGHT-ROBLIN,10/4/08,2008,10,4,9,-8.5,0.25,17.7,0,0,0,0
CARTWRIGHT-ROBLIN,10/5/08,2008,10,5,12.5,-6,3.25,14.7,0,0,0,0
CARTWRIGHT-ROBLIN,10/6/08,2008,10,6,18.5,-4,7.25,10.7,0,0,0,0
CARTWRIGHT-ROBLIN,10/7/08,2008,10,7,21.5,5.5,13.5,4.5,0,0,0,0
CARTWRIGHT-ROBLIN,10/8/08,2008,10,8,22.5,-2,10.25,7.7,0,0,0,0
CARTWRIGHT-ROBLIN,10/9/08,2008,10,9,21.5,6,13.75,4.2,0,0,0,0
CARTWRIGHT-ROBLIN,10/10/08,2008,10,10,13.5,1,7.25,10.7,0,0,0,0
CARTWRIGHT-ROBLIN,10/11/08,2008,10,11,11.5,-1,5.25,12.7,0,0,0,0
CARTWRIGHT-ROBLIN,10/12/08,2008,10,12,16,-1,7.5,10.5,0,0,0,0
CARTWRIGHT-ROBLIN,10/13/08,2008,10,13,25.5,2,13.75,4.2,0,0,0,0
CARTWRIGHT-ROBLIN,10/14/08,2008,10,14,29.5,6,17.75,0.2,0,0,0,0
CARTWRIGHT-ROBLIN,10/15/08,2008,10,15,18,11.5,14.75,3.2,0,0.4,0,0.4
CARTWRIGHT-ROBLIN,10/16/08,2008,10,16,11,0.5,5.75,12.2,0,1.4,0,1.4
CARTWRIGHT-ROBLIN,10/17/08,2008,10,17,10,2,6,12,0,1,0,1
CARTWRIGHT-ROBLIN,10/18/08,2008,10,18,10,0.5,5.25,12.7,0,2.8,0,2.8
CARTWRIGHT-ROBLIN,10/19/08,2008,10,19,12,-5.5,3.25,14.7,0,0,0,0
CARTWRIGHT-ROBLIN,10/20/08,2008,10,20,14,1.5,7.75,10.2,0,0,0,0
CARTWRIGHT-ROBLIN,10/21/08,2008,10,21,9,-3.5,2.75,15.2,0,0,0,0
CARTWRIGHT-ROBLIN,10/22/08,2008,10,22,13,1,7,11,0,0,0,0
CARTWRIGHT-ROBLIN,10/23/08,2008,10,23,4,-4,0,18,0,0,0,0
CARTWRIGHT-ROBLIN,10/24/08,2008,10,24,5.5,-7.5,-1,19,0,0,0,0
CARTWRIGHT-ROBLIN,10/25/08,2008,10,25,3,-8.5,-2.75,20.8,0,0,0,0
CARTWRIGHT-ROBLIN,10/26/08,2008,10,26,3,-12,-4.5,22.5,0,0,3.8,3.8
CARTWRIGHT-ROBLIN,10/27/08,2008,10,27,-2,-6,-4,22,0,0,2.6,2.6
CARTWRIGHT-ROBLIN,10/28/08,2008,10,28,-7,-14.5,-10.75,28.8,0,0,0,0
CARTWRIGHT-ROBLIN,10/29/08,2008,10,29,1.5,-17,-7.75,25.8,0,0,0,0
CARTWRIGHT-ROBLIN,10/30/08,2008,10,30,8.5,-13,-2.25,20.3,0,0,0,0
CARTWRIGHT-ROBLIN,10/31/08,2008,10,31,8.5,-3,2.75,15.2,0,0,0,0
CARTWRIGHT-ROBLIN,11/1/08,2008,11,1,7,-8,-0.5,18.5,0,0,0,0
CARTWRIGHT-ROBLIN,11/2/08,2008,11,2,16.5,1,8.75,9.2,0,0,0,0
CARTWRIGHT-ROBLIN,11/3/08,2008,11,3,9,-6,1.5,16.5,0,0,0,0
CARTWRIGHT-ROBLIN,11/4/08,2008,11,4,2,-1,0.5,17.5,0,1,1,2
CARTWRIGHT-ROBLIN,11/5/08,2008,11,5,0.5,-2,-0.75,18.8,0,0,0,0
CARTWRIGHT-ROBLIN,11/6/08,2008,11,6,3.5,-4.5,-0.5,18.5,0,2,2,4
CARTWRIGHT-ROBLIN,11/7/08,2008,11,7,9.5,0,4.75,13.2,0,0,0,0
CARTWRIGHT-ROBLIN,11/8/08,2008,11,8,8,-1,3.5,14.5,0,0,0,0
CARTWRIGHT-ROBLIN,11/9/08,2008,11,9,-0.5,-5,-2.75,20.8,0,0,0,0
CARTWRIGHT-ROBLIN,11/10/08,2008,11,10,-3.5,-5,-4.25,22.3,0,0,0,0
CARTWRIGHT-ROBLIN,11/11/08,2008,11,11,7,-9,-1,19,0,0,0,0
CARTWRIGHT-ROBLIN,11/12/08,2008,11,12,1.5,-5,-1.75,19.8,0,0,0,0
CARTWRIGHT-ROBLIN,11/13/08,2008,11,13,-1.5,-8,-4.75,22.8,0,0,0,0
CARTWRIGHT-ROBLIN,11/14/08,2008,11,14,-3.5,-6.5,-5,23,0,0,9,9
CARTWRIGHT-ROBLIN,11/15/08,2008,11,15,-2.5,-6,-4.25,22.3,0,0,2.2,2.2
CARTWRIGHT-ROBLIN,11/16/08,2008,11,16,-8,-11,-9.5,27.5,0,0,0,0
CARTWRIGHT-ROBLIN,11/17/08,2008,11,17,-9,-18.5,-13.75,31.8,0,0,0,0
CARTWRIGHT-ROBLIN,11/18/08,2008,11,18,-10.5,-18,-14.25,32.3,0,0,0,0
CARTWRIGHT-ROBLIN,11/19/08,2008,11,19,-8.5,-22,-15.25,33.3,0,0,0,0
CARTWRIGHT-ROBLIN,11/20/08,2008,11,20,-4,-20.5,-12.25,30.3,0,0,0,0
CARTWRIGHT-ROBLIN,11/21/08,2008,11,21,-6,-11,-8.5,26.5,0,0,0,0
CARTWRIGHT-ROBLIN,11/22/08,2008,11,22,-4,-10,-7,25,0,0,0,0
CARTWRIGHT-ROBLIN,11/23/08,2008,11,23,2,-8,-3,21,0,0,0,0
CARTWRIGHT-ROBLIN,11/24/08,2008,11,24,2,-2,0,18,0,3.2,0,3.2
CARTWRIGHT-ROBLIN,11/25/08,2008,11,25,0,-5.5,-2.75,20.8,0,0,0,0
CARTWRIGHT-ROBLIN,11/26/08,2008,11,26,-1.5,-11,-6.25,24.3,0,0,0,0
CARTWRIGHT-ROBLIN,11/27/08,2008,11,27,-14,-17,-15.5,33.5,0,0,0,0
CARTWRIGHT-ROBLIN,11/28/08,2008,11,28,-3.5,-20.5,-12,30,0,0,0,0
CARTWRIGHT-ROBLIN,11/29/08,2008,11,29,-2,-15,-8.5,26.5,0,0,0,0
CARTWRIGHT-ROBLIN,11/30/08,2008,11,30,-2,-14,-8,26,0,0,0,0
CARTWRIGHT-ROBLIN,12/1/08,2008,12,1,8.5,-9.5,-0.5,18.5,0,0,0,0
CARTWRIGHT-ROBLIN,12/2/08,2008,12,2,10,-5,2.5,15.5,0,0,0,0
CARTWRIGHT-ROBLIN,12/3/08,2008,12,3,-0.5,-6,-3.25,21.3,0,0,0,0
CARTWRIGHT-ROBLIN,12/4/08,2008,12,4,3.5,-7,-1.75,19.8,0,0,0,0
CARTWRIGHT-ROBLIN,12/5/08,2008,12,5,7.5,-4,1.75,16.2,0,1,0,1
CARTWRIGHT-ROBLIN,12/6/08,2008,12,6,2,-4,-1,19,0,0,0,0
CARTWRIGHT-ROBLIN,12/7/08,2008,12,7,-6.5,-12.5,-9.5,27.5,0,0,0,0
CARTWRIGHT-ROBLIN,12/8/08,2008,12,8,-13.5,-20.5,-17,35,0,0,0,0
CARTWRIGHT-ROBLIN,12/9/08,2008,12,9,-14.5,-21.5,-18,36,0,0,0,0
CARTWRIGHT-ROBLIN,12/10/08,2008,12,10,-12.5,-25.5,-19,37,0,0,0,0
CARTWRIGHT-ROBLIN,12/11/08,2008,12,11,2.5,-23.5,-10.5,28.5,0,0,0,0
CARTWRIGHT-ROBLIN,12/12/08,2008,12,12,3,-8.5,-2.75,20.8,0,0,0,0
CARTWRIGHT-ROBLIN,12/13/08,2008,12,13,-1.5,-7,-4.25,22.3,0,0,2,2
CARTWRIGHT-ROBLIN,12/14/08,2008,12,14,-12,-21.5,-16.75,34.8,0,0,0,0
CARTWRIGHT-ROBLIN,12/15/08,2008,12,15,-6,-26.5,-16.25,34.3,0,0,0,0
CARTWRIGHT-ROBLIN,12/16/08,2008,12,16,-5,-13.5,-9.25,27.3,0,0,0,0
CARTWRIGHT-ROBLIN,12/17/08,2008,12,17,-1,-16.5,-8.75,26.8,0,0,0,0
CARTWRIGHT-ROBLIN,12/18/08,2008,12,18,-1,-9,-5,23,0,0,0,0
CARTWRIGHT-ROBLIN,12/19/08,2008,12,19,-5,-11,-8,26,0,0,0,0
CARTWRIGHT-ROBLIN,12/20/08,2008,12,20,-3.5,-9,-6.25,24.3,0,0,0,0
CARTWRIGHT-ROBLIN,12/21/08,2008,12,21,-1,-16.5,-8.75,26.8,0,0,0,0
CARTWRIGHT-ROBLIN,12/22/08,2008,12,22,-2,-7,-4.5,22.5,0,0,2.6,2.6
CARTWRIGHT-ROBLIN,12/23/08,2008,12,23,-8.5,-12,-10.25,28.3,0,0,0,0
CARTWRIGHT-ROBLIN,12/24/08,2008,12,24,-14.5,-18,-16.25,34.3,0,0,0,0
CARTWRIGHT-ROBLIN,12/25/08,2008,12,25,-19.5,-25,-22.25,40.3,0,0,0,0
CARTWRIGHT-ROBLIN,12/26/08,2008,12,26,-15,-27,-21,39,0,0,8.6,8.6
CARTWRIGHT-ROBLIN,12/27/08,2008,12,27,-15,-21,-18,36,0,0,0,0
CARTWRIGHT-ROBLIN,12/28/08,2008,12,28,-19,-29.5,-24.25,42.3,0,0,0,0
CARTWRIGHT-ROBLIN,12/29/08,2008,12,29,-13,-31,-22,40,0,0,0,0
CARTWRIGHT-ROBLIN,12/30/08,2008,12,30,-18.5,-24,-21.25,39.3,0,0,0,0
CARTWRIGHT-ROBLIN,12/31/08,2008,12,31,-15,-25.5,-20.25,38.3,0,0,2.6,2.6
CARTWRIGHT-ROBLIN,1/1/09,2009,1,1,-21,-29,-25,43,0,0,0,0
CARTWRIGHT-ROBLIN,1/2/09,2009,1,2,-9,-33,-21,39,0,0,1.2,1.2
CARTWRIGHT-ROBLIN,1/3/09,2009,1,3,-7.5,-25,-16.25,34.3,0,0,0,0
CARTWRIGHT-ROBLIN,1/4/09,2009,1,4,-0.5,-16.5,-8.5,26.5,0,0,0,0
CARTWRIGHT-ROBLIN,1/5/09,2009,1,5,-9.5,-13.5,-11.5,29.5,0,0,3,3
CARTWRIGHT-ROBLIN,1/6/09,2009,1,6,-12,-20,-16,34,0,0,18,18
CARTWRIGHT-ROBLIN,1/7/09,2009,1,7,-23,-25,-24,42,0,0,22,22
CARTWRIGHT-ROBLIN,1/8/09,2009,1,8,-24,-31,-27.5,45.5,0,0,0,0
CARTWRIGHT-ROBLIN,1/9/09,2009,1,9,-26,-38,-32,50,0,0,0,0
CARTWRIGHT-ROBLIN,1/10/09,2009,1,10,-21,-37,-29,47,0,0,1.8,1.8
CARTWRIGHT-ROBLIN,1/11/09,2009,1,11,-13.5,-35,-24.25,42.3,0,0,0.6,0.6
CARTWRIGHT-ROBLIN,1/12/09,2009,1,12,-8,-22,-15,33,0,0,0,0
CARTWRIGHT-ROBLIN,1/13/09,2009,1,13,0.5,-22,-10.75,28.8,0,0,0,0
CARTWRIGHT-ROBLIN,1/14/09,2009,1,14,-0.5,-9,-4.75,22.8,0,0,1.2,1.2
CARTWRIGHT-ROBLIN,1/15/09,2009,1,15,-7,-21.5,-14.25,32.3,0,0,0,0
CARTWRIGHT-ROBLIN,1/16/09,2009,1,16,-2,-22,-12,30,0,0,3.6,3.6
CARTWRIGHT-ROBLIN,1/17/09,2009,1,17,-6,-12,-9,27,0,0,0,0
CARTWRIGHT-ROBLIN,1/18/09,2009,1,18,-1.5,-12,-6.75,24.8,0,0,0,0
CARTWRIGHT-ROBLIN,1/19/09,2009,1,19,-4,-16,-10,28,0,0,1.4,1.4
CARTWRIGHT-ROBLIN,1/20/09,2009,1,20,0,-21,-10.5,28.5,0,0,0,0
CARTWRIGHT-ROBLIN,1/21/09,2009,1,21,0.5,-11,-5.25,23.3,0,0,0,0
CARTWRIGHT-ROBLIN,1/22/09,2009,1,22,-3,-9,-6,24,0,0,0,0
CARTWRIGHT-ROBLIN,1/23/09,2009,1,23,-13,-19,-16,34,0,0,0,0
CARTWRIGHT-ROBLIN,1/24/09,2009,1,24,-11,-25,-18,36,0,0,2.8,2.8
CARTWRIGHT-ROBLIN,1/25/09,2009,1,25,-9,-24.5,-16.75,34.8,0,0,0,0
CARTWRIGHT-ROBLIN,1/26/09,2009,1,26,1.5,-25,-11.75,29.8,0,0,0,0
CARTWRIGHT-ROBLIN,1/27/09,2009,1,27,5,-11,-3,21,0,0,0,0
